index,thesis_year,thesis_title,thesis_author,size,thesis_link,pdf_link,resumen,path,exist,isPDF,isScan,school_simple
5562,29-Mar-2017,"Diseño y estabilidad de taludes de la celda específica final para desechos tóxicos en el relleno sanitario La Bonanza, Charallave, Estado Miranda","Pacheco P., Bartolomé; Gómez C., Rómulo",3.1 MB,http://saber.ucv.ve/handle/10872/15568,http://saber.ucv.ve/bitstream/10872/15568/1/Trabajo%20Especial.pdf,,thesis_pdf_all/5562.pdf,True,True,False,"escuela de geologia, minas y geofisica"
5561,29-Mar-2017,Recuperación del carbonato de calcio proveniente de los finos de la clasificación de la caliza en la Corporación Cemento Andino,"Lezama L., Pedro C.",4.57 MB,http://saber.ucv.ve/handle/10872/15567,http://saber.ucv.ve/bitstream/10872/15567/1/Tesis%20Lezama%202001.pdf,,thesis_pdf_all/5561.pdf,True,True,False,"escuela de geologia, minas y geofisica"
5560,29-Mar-2017,"Caracterización geomecánica de las rocas de la Cantera perteneciente a la Corporación de Cemento Andino, C.A. ubicada en el Municipio Candelaria, Estado Trujillo","Fuenmayor G., Oswaldo",2.75 MB,http://saber.ucv.ve/handle/10872/15566,http://saber.ucv.ve/bitstream/10872/15566/1/Tesis%20Oswaldo%20Fuenmayor%20-%20CARACTERIZACI%c3%93N%20GEOMEC%c3%81NICA%20DE%20LAS%20ROCAS%20DE%20LA%20CANTERA%20PERTENECIENTE%20A%20.pdf,,thesis_pdf_all/5560.pdf,True,True,False,No School
5559,29-Mar-2017,"Estudio exploratorio para la recuperación de la cianita proveniente de Cerro Gordo, Estado Cojedes","Chirinos M., José R.",6.44 MB,http://saber.ucv.ve/handle/10872/15565,http://saber.ucv.ve/bitstream/10872/15565/1/Estudio%20Exploratorio%20para%20la%20recuperaci%c3%b3n%20de%20la%20Cianita.pdf,,thesis_pdf_all/5559.pdf,True,True,False,"escuela de geologia, minas y geofisica"
5557,29-Mar-2017,"Indicadores de sustentabilidad en la toma de deciosiones para creación de distritos mineros, aplicados a la minería metálica : Au y Fe, en el estado Bolívar","Piña D., Aurora B.",3.4 MB,http://saber.ucv.ve/handle/10872/15563,http://saber.ucv.ve/bitstream/10872/15563/1/TEG%20Aurora%20Pi%c3%b1a%20maxima%20seguridad.pdf,,thesis_pdf_all/5557.pdf,True,True,False,"escuela de geologia, minas y geofisica"
5556,29-Mar-2017,Aplicabilidad de áridos reciclados para fabricación de hormigones,"Abreu L., René J.",552.32 kB,http://saber.ucv.ve/handle/10872/15562,http://saber.ucv.ve/bitstream/10872/15562/1/Trabajo%20Especial%20de%20Grado.pdf,,thesis_pdf_all/5556.pdf,True,True,False,No School
5555,29-Mar-2017,Hidroformilación de 1-octeno catalizada por el complejo Na3[Rh(NO2)6] soportado sobre poli(4-vinilpiridina),"Kertesz Escorihuela, Ana Solymar",2.03 MB,http://saber.ucv.ve/handle/10872/15561,http://saber.ucv.ve/bitstream/10872/15561/1/TEG%20ANA%20KERTESZ.pdf,,thesis_pdf_all/5555.pdf,True,True,False,No School
5554,29-Mar-2017,Estudio del tráfico celular endocítico en eritrocitos infectados por Plasmodium Berghei,"Garibaldi Sosa, Liseth Geraldine",12.27 MB,http://saber.ucv.ve/handle/10872/15560,http://saber.ucv.ve/bitstream/10872/15560/1/TEG%20Liseth%20Garibaldi.pdf,,thesis_pdf_all/5554.pdf,True,True,False,escuela de biologia
5553,29-Mar-2017,Procesamiento digital de señales aplicando teoría de ondículas en datos sísmicos,"Espinoza, Rossi",2.32 MB,http://saber.ucv.ve/handle/10872/15558,http://saber.ucv.ve/bitstream/10872/15558/1/TEG%20Espinoza.pdf,,thesis_pdf_all/5553.pdf,True,True,False,"escuela de geologia, minas y geofisica"
5552,29-Mar-2017,Estudio geofísico integrado por la evaluación de amenazas geológicas en perforaciones costa afuera en el Golfo de Venezuela,"Izquierdo I., Nelson F.; Fuenmayor, Rafael",10.03 MB,http://saber.ucv.ve/handle/10872/15557,http://saber.ucv.ve/bitstream/10872/15557/1/TEG.pdf,,thesis_pdf_all/5552.pdf,True,True,False,"escuela de geologia, minas y geofisica"
5551,29-Mar-2017,"Desarrollo de una prueba de PCR basada en el ADNK, para la identificación de especies en el subgénero viannia en el diagnóstico de la leishmaniosis cutánea americana","Contreras, Enrique",3.62 MB,http://saber.ucv.ve/handle/10872/15556,http://saber.ucv.ve/bitstream/10872/15556/4/TEG%20Enrique%20Contreras.pdf,,thesis_pdf_all/5551.pdf,True,True,False,escuela de biologia
5550,29-Mar-2017,"Evaluación de la situación de las tortugas marinas en la playa de anidación de la localidad de la Sabana, al nor-este del estado Vargas","Pérez González, Aurimar",4.85 MB,http://saber.ucv.ve/handle/10872/15555,http://saber.ucv.ve/bitstream/10872/15555/1/TEG%20Aurimar%20Perez%202013.pdf,,thesis_pdf_all/5550.pdf,True,True,False,escuela de biologia
5549,29-Mar-2017,"Aceptación y comisionamiento de colimador micro multiláminas. Calibración con cámara de ionización líquida de 0,002 cm3","Mendoza Silva, Héctor Alexander",3.55 MB,http://saber.ucv.ve/handle/10872/15554,http://saber.ucv.ve/bitstream/10872/15554/1/TEG_HAMS_DIC_2010.pdf,,thesis_pdf_all/5549.pdf,True,True,False,escuela de fisica
5546,29-Mar-2017,Desarrollo de una aplicación web móvil multiplataforma para información de inmuebles basada en jQuery Mobile,"León Anhuaman, César Augusto",5.32 MB,http://saber.ucv.ve/handle/10872/15550,http://saber.ucv.ve/bitstream/10872/15550/1/tesis.pdf,,thesis_pdf_all/5546.pdf,True,True,False,No School
5545,29-Mar-2017,"Obtención de concentrados de cromita a partir de los depósitos de peridotita ubicados en el Rodeo, Carirubana, Estado Falcón","Condoretty R., José G.",1.74 MB,http://saber.ucv.ve/handle/10872/15549,http://saber.ucv.ve/bitstream/10872/15549/1/TEG%20Condoretty.pdf,,thesis_pdf_all/5545.pdf,True,True,False,"escuela de geologia, minas y geofisica"
5544,29-Mar-2017,"Estudio de la recuperación del oro contenido en la Laguna de las Colas de la Asociación Civil Minera Corregente Municipio Sifontes, Estado Bolívar","Cárdenas H., Juan M.",3.81 MB,http://saber.ucv.ve/handle/10872/15548,http://saber.ucv.ve/bitstream/10872/15548/1/T.E.G..pdf,,thesis_pdf_all/5544.pdf,True,True,False,"escuela de geologia, minas y geofisica"
5543,29-Mar-2017,Análisis técnico-económico de sistemas de transporte de bauxita para la explotación de los bloques 5 al 10,"Hernández G., Teobaldo J.",6.33 MB,http://saber.ucv.ve/handle/10872/15546,http://saber.ucv.ve/bitstream/10872/15546/1/T.E.G.%20Teobaldo%20Hern%c3%a1ndez.pdf,,thesis_pdf_all/5543.pdf,True,True,False,"escuela de geologia, minas y geofisica"
5542,29-Mar-2017,Evaluación de la efectividad de la tecnología de jet grouting en el mejoramiento de las propiedades mecánicas de los suelos del tramo CV03 de la línea IV del Metro de Caracas,"Fernández O., Evelyn C.",7.25 MB,http://saber.ucv.ve/handle/10872/15545,http://saber.ucv.ve/bitstream/10872/15545/1/Evaluaci%c3%b3n%20Efectividad%20Tecnolog%c3%ada%20Jet%20Grouting.pdf,,thesis_pdf_all/5542.pdf,True,True,False,escuela de ingenieria civil
5541,29-Mar-2017,Generación procedimental de contenido en un videojuego del género MOBA,"Cannizzo Stacconi, Alejandro",2.52 MB,http://saber.ucv.ve/handle/10872/15544,http://saber.ucv.ve/bitstream/10872/15544/1/TEG_Alejandro_Cannizzo.pdf,,thesis_pdf_all/5541.pdf,True,True,False,escuela de computacion
5574,30-Mar-2017,Estudio químico cuántico computacional del complejo de transferencia de carga dibenzotetratiofulvaleno/tetracianoquinodimetano DBTTF/TCNQ como precursor molecular de celdas fotovoltaicas orgánicas: aplicación de la teoría del funcional densidad,"Romero Camacho, Eduardo Enrique",2.55 MB,http://saber.ucv.ve/handle/10872/15577,http://saber.ucv.ve/bitstream/10872/15577/1/tesis%20pregrado%20Eduardo%20Romero.pdf,,thesis_pdf_all/5574.pdf,True,True,False,escuela de quimica
5575,30-Mar-2017,Módulo de gestión de procesos para la evaluación instrumental de idiomas que realiza la Escuela de Idiomas Modernos,"Colmenares Mays, Daniela Isabel",3.55 MB,http://saber.ucv.ve/handle/10872/15576,http://saber.ucv.ve/bitstream/10872/15576/1/TesisFinalV3.pdf,,thesis_pdf_all/5575.pdf,True,True,False,escuela de idiomas modernos
5576,30-Mar-2017,Diseño y desarrollo de una aplicación móvil para georeferenciar sitios de interés,"Davis Escalona, Andrew Olivier",2.43 MB,http://saber.ucv.ve/handle/10872/15573,http://saber.ucv.ve/bitstream/10872/15573/1/TEG.AndrewDavis.2013.pdf,,thesis_pdf_all/5576.pdf,True,True,False,escuela de computacion
5591,4-Apr-2017,Estudio de formación de los complejos de cromo (III) con el ácido salicílico,"Feijóo Rodríguez, Alberto",339.56 kB,http://saber.ucv.ve/handle/10872/15628,http://saber.ucv.ve/bitstream/10872/15628/1/UNIVERSIDAD%20CENTRAL%20DE%20VENEZUELA%20impresion.pdf,,thesis_pdf_all/5591.pdf,True,True,False,escuela de quimica
5603,4-Apr-2017,"Sistema para la gestión de censos, encuestas y estudios (SIGECENE))","Pereira de Melo, Fábio Roberto",2.74 MB,http://saber.ucv.ve/handle/10872/15626,http://saber.ucv.ve/bitstream/10872/15626/1/tesis_finale.pdf,,thesis_pdf_all/5603.pdf,True,True,False,escuela de computacion
5602,4-Apr-2017,Modelo de sistema de gestión y monitoreo para los puntos de acceso inalámbricos heterogéneos multifabricante. Caso de estudio: Facultad de Ciencias de la Universidad Central de Venezuela,"Navarro Urbina, Kendall Rober",2.93 MB,http://saber.ucv.ve/handle/10872/15625,http://saber.ucv.ve/bitstream/10872/15625/3/TEG_ModificacionFinal.pdf,,thesis_pdf_all/5602.pdf,True,True,False,escuela de computacion
5601,4-Apr-2017,rototipo de un reconocedor de voz para el idioma español,"Castro Briceño, David Alejandro",686.02 kB,http://saber.ucv.ve/handle/10872/15624,http://saber.ucv.ve/bitstream/10872/15624/1/TEG_DAVID_CASTRO_17423089.pdf,,thesis_pdf_all/5601.pdf,True,True,False,escuela de computacion
5600,4-Apr-2017,Incorporación de la evaluación de la experiencia del usuario en el desarrollo de software a través del Método AgilUs,"Bonilla de la Concepción, Adriana; Freites Hernández, María de Lourdes",3.28 MB,http://saber.ucv.ve/handle/10872/15623,http://saber.ucv.ve/bitstream/10872/15623/1/TEG_AdrianaBonilla_Mar%c3%adaFreites.pdf,,thesis_pdf_all/5600.pdf,True,True,False,escuela de computacion
5599,4-Apr-2017,"Plataforma de envío, recepción y gestión de mensajes multimedia sobre ambiente Web, Tecnologías de Código Abierto y Módems GSM.","Izquierdo Sánchez, Carlos Alberto",3.43 MB,http://saber.ucv.ve/handle/10872/15622,http://saber.ucv.ve/bitstream/10872/15622/3/Documento%20de%20Tesis%2002102011%20%281%29.pdf,,thesis_pdf_all/5599.pdf,True,True,False,escuela de computacion
5598,4-Apr-2017,Modelo de cortes volumétricos para la simulación de cirugía de huesos,"Guía, Carlos",5.76 MB,http://saber.ucv.ve/handle/10872/15621,http://saber.ucv.ve/bitstream/10872/15621/1/Trabajo%20Especial%20de%20Grado.pdf,,thesis_pdf_all/5598.pdf,True,True,False,escuela de computacion
5597,4-Apr-2017,Calibración de una cámara de ionización tipo pozo por intercomparación,"Rosario Peinado, José Antonio",17.8 MB,http://saber.ucv.ve/handle/10872/15620,http://saber.ucv.ve/bitstream/10872/15620/1/Tesis_JoseRosario.pdf,,thesis_pdf_all/5597.pdf,True,True,False,escuela de fisica
5596,4-Apr-2017,Modos internos en la ecuación de Seno de Gordon perturbada,"Rangel S., Javier A.",6.73 MB,http://saber.ucv.ve/handle/10872/15619,http://saber.ucv.ve/bitstream/10872/15619/1/Tesis.pdf,,thesis_pdf_all/5596.pdf,True,True,False,escuela de fisica
5595,4-Apr-2017,Diseño e implementación de un sistema automatizado de modelaje meteorológico interactivo,"Urrea F., Jonathan E.",7.78 MB,http://saber.ucv.ve/handle/10872/15618,http://saber.ucv.ve/bitstream/10872/15618/3/tesis_Jonathan_Urrea_18329651.pdf,,thesis_pdf_all/5595.pdf,True,True,False,escuela de computacion
5594,4-Apr-2017,"Prototipo para un archivo de documentos digitales provenientes de la Web. panel de control, virtualización y programación en la nube","Arévalo S., Vanessa C.",1.15 MB,http://saber.ucv.ve/handle/10872/15617,http://saber.ucv.ve/bitstream/10872/15617/1/%5bVanessa%20Arevalo%5d%20Trabajo%20Especial%20de%20Grado%202011.pdf,,thesis_pdf_all/5594.pdf,True,True,False,escuela de computacion
5593,4-Apr-2017,Automatización de trazado cefalométrico lateral para el diagnóstico en ortodoncia,"Piña, Jhonattan David",3.73 MB,http://saber.ucv.ve/handle/10872/15616,http://saber.ucv.ve/bitstream/10872/15616/1/Automatizacion_de_trazado_cefalometrico_para_el_diagnostico_en_ortodoncia.pdf,,thesis_pdf_all/5593.pdf,True,True,False,escuela de computacion
5592,4-Apr-2017,Simulación microscópica de tráfico vehícular basada en agentes inteligentes,"Ampuero Anca, Daniel Alejandro; Gómez Ortiz, Jesús Francisco",2.41 MB,http://saber.ucv.ve/handle/10872/15615,http://saber.ucv.ve/bitstream/10872/15615/1/Simulaci%c3%b3n%20microsc%c3%b3pica%20de%20tr%c3%a1fico%20vehicular.pdf,,thesis_pdf_all/5592.pdf,True,True,False,escuela de computacion
5590,3-Apr-2017,Sistema de recolección de estadísticas y generación de reportes web como una extensión del navegador Mozilla Firefox,"Sánchez Ponte, José Javier; Gil Ramírez, Ángel David",2.3 MB,http://saber.ucv.ve/handle/10872/15613,http://saber.ucv.ve/bitstream/10872/15613/1/tesis.pdf,,thesis_pdf_all/5590.pdf,True,True,False,escuela de computacion
5577,30-Mar-2017,Sistema de información para la automatización del método de desarrollo de la arquitectura empresarial,"Osuna Barrios, José Misael",2.23 MB,http://saber.ucv.ve/handle/10872/15574,http://saber.ucv.ve/bitstream/10872/15574/1/TEG-16022535-COMPUTACION-JOSE-OSUNA.pdf,,thesis_pdf_all/5577.pdf,True,True,False,escuela de computacion
5589,3-Apr-2017,Desarrollo de un sistema de alquiler de canchas de tenis usando elementos de aplicaciones web enriquecidas,"Blanco R., Andrés E.",1.45 MB,http://saber.ucv.ve/handle/10872/15614,http://saber.ucv.ve/bitstream/10872/15614/1/TesisFinalMayo2011.pdf,,thesis_pdf_all/5589.pdf,True,True,False,escuela de computacion
5588,3-Apr-2017,Estudio de la formación de los complejos de vanadio (V) con aminoácidos. Sistema H+-VO2+-leucina (KCl 3.0 M a 25º C),"Leiva Quevedo, Nataly",1.47 MB,http://saber.ucv.ve/handle/10872/15601,http://saber.ucv.ve/bitstream/10872/15601/1/TEG%20Nataly%20Leiva%20pdf.pdf,,thesis_pdf_all/5588.pdf,True,True,False,escuela de quimica
5587,3-Apr-2017,"Estudios de formación de complejos ternarios entre el sistema vanadio (III) – cisteína y los aminoácidos histidina, ácido aspártico y ácido glutámico mediante medidas de EMF (H) en KCl 3,0M A 25°C.","Martínez P., Yendry Y.",1.85 MB,http://saber.ucv.ve/handle/10872/15602,http://saber.ucv.ve/bitstream/10872/15602/1/Teg%201.pdf,,thesis_pdf_all/5587.pdf,True,True,False,escuela de quimica
5586,3-Apr-2017,Desarrollo de un método para determinación de melamina en leche mediante la técnica HPLC-UV,"Franco Sánchez, Mailyn Carolina",5.43 MB,http://saber.ucv.ve/handle/10872/15604,http://saber.ucv.ve/bitstream/10872/15604/1/TESIS%20FINAL%2005-2011.pdf,,thesis_pdf_all/5586.pdf,True,True,False,escuela de quimica
5585,3-Apr-2017,"Estudio inicial de gestión de residuos. Comparación de efectividad y costo de materiales sorbentes de origen residual, natural y sintético en derrames de especies químicas","Pérez Lozada, Delimar Arminda",5.22 MB,http://saber.ucv.ve/handle/10872/15606,http://saber.ucv.ve/bitstream/10872/15606/1/tesis%20completa.pdf,,thesis_pdf_all/5585.pdf,True,True,False,escuela de quimica
5584,3-Apr-2017,Estudio de formación de complejos de vanadio (V) con el ácido dietilentriaminopentacético (DTPA),"Maza Ramírez, Oswaldo Antonio",843.02 kB,http://saber.ucv.ve/handle/10872/15608,http://saber.ucv.ve/bitstream/10872/15608/1/TEG%20Oswaldo.pdf,,thesis_pdf_all/5584.pdf,True,True,False,escuela de quimica
5583,3-Apr-2017,Desarrollo de un sistema de información geográfica (SIG) para la dirección de catastro de la alcaldía del municipio Bolivariano Libertador,"Gorri Aguilar, Adriana Carolina; Barragán Bautista, Gonzalo Andrés",5.41 MB,http://saber.ucv.ve/handle/10872/15609,http://saber.ucv.ve/bitstream/10872/15609/1/TEG.GORRI.BARRAGAN.110529.pdf,,thesis_pdf_all/5583.pdf,True,True,False,escuela de computacion
5582,31-Mar-2017,Ciclación de acrilatos promovida por el sistema pocl3/δ como una posible ruta sintética para la obtención de quinolinas sustituidas,"Cartaya Hernández, Loriett Evelyn",19.93 MB,http://saber.ucv.ve/handle/10872/15588,http://saber.ucv.ve/bitstream/10872/15588/1/TEG-Version%20_Final_%20XD%20_Loriett.pdf,,thesis_pdf_all/5582.pdf,True,True,False,escuela de quimica
5581,31-Mar-2017,Síntesis y caracterización química de 23-piperidin-2-il-5- colen-3β-ol y 23-piperidin-3-il-5-colen-3β-ol,"Semprúm Martínez, Claudia Marianela",2.11 MB,http://saber.ucv.ve/handle/10872/15589,http://saber.ucv.ve/bitstream/10872/15589/1/TESIS%20FINAL.pdf,,thesis_pdf_all/5581.pdf,True,True,False,escuela de quimica
5580,31-Mar-2017,"Estudio de  la formación de los complejos de níquel (II) con los aminoácidos: ácido aspártico, ácido glútamico, histidina y cisteína mediante medidas de EMF (H) en NaCl 1,0 M Y A  25 ºC","Lema C., José A.",175.68 kB,http://saber.ucv.ve/handle/10872/15585,http://saber.ucv.ve/bitstream/10872/15585/3/TEG%20Jos%c3%a9%20Lema%20I-Rev-jurado.pdf,,thesis_pdf_all/5580.pdf,True,True,False,escuela de quimica
5579,31-Mar-2017,"Estudio de los complejos de valencia mixta de vanadio (IV, V) con acetilacetonato por medio de medidas de fuerzas electromotrices (25 °C, KCl 3.0 M)","González Léger, Alberto",1.17 MB,http://saber.ucv.ve/handle/10872/15586,http://saber.ucv.ve/bitstream/10872/15586/1/TEG%20pdf.pdf,,thesis_pdf_all/5579.pdf,True,True,False,escuela de quimica
5578,31-Mar-2017,"Estudio de la formación de los complejos de Vanadio (IV). Sistema VO2+ - Triptófano (Trp) (KCl 3.0 M, 25 °C)","Pedroza G., Carmen F.",847.31 kB,http://saber.ucv.ve/handle/10872/15587,http://saber.ucv.ve/bitstream/10872/15587/1/T.E.G.%20Br.%20Carmen%20Pedroza.pdf,,thesis_pdf_all/5578.pdf,True,True,False,escuela de quimica
5540,29-Mar-2017,"Determinación de los requerimientos de equipos de carga y acarreo en CVG Ferrominera Orinoco, C.A., Estado Bolívar","Viana B., Clara E.",2.52 MB,http://saber.ucv.ve/handle/10872/15543,http://saber.ucv.ve/bitstream/10872/15543/1/TEG-final.pdf,,thesis_pdf_all/5540.pdf,True,True,False,No School
5538,29-Mar-2017,Implementación de los módulos de adquisición y almacenamiento de un prototipo para el archivado de sitios Web en Venezuela.,"Rivero Perdomo, Lorena Elisa; García Laguado, Jonathan Eduardo",3.97 MB,http://saber.ucv.ve/handle/10872/15541,http://saber.ucv.ve/bitstream/10872/15541/1/TESIS_Garcia-17160622_Rivero-19064474.pdf,,thesis_pdf_all/5538.pdf,True,True,False,escuela de computacion
5605,5-Apr-2017,Determinación de la importancia de los compuestos atrapados en las propiedades de los asfaltenos,"Sandoval Venegas, Karina",1.89 MB,http://saber.ucv.ve/handle/10872/15629,http://saber.ucv.ve/bitstream/10872/15629/1/Seminario%20II%20-%20TEG%20Karina%20Sandoval.pdf,,thesis_pdf_all/5605.pdf,True,True,False,escuela de quimica
5537,29-Mar-2017,"Caracterización geofísica en la zona del campo Tascabaña, estado Anzoátegui, aplicando métodos magnetotelúricos","Medina R., Manuel G.",3.13 MB,http://saber.ucv.ve/handle/10872/15540,http://saber.ucv.ve/bitstream/10872/15540/1/TEG%20Manuel%20Medina.pdf,,thesis_pdf_all/5537.pdf,True,True,False,"escuela de geologia, minas y geofisica"
5506,28-Mar-2017,"Análisis geomecánico y estabilidad de los estribos en la presa sobre el Río Cuira del Sistema Tuy IV, en el sector El Dinero, Municipio Acevedo, estado Miranda","Manuel Rico, Vicente Johan",28.68 MB,http://saber.ucv.ve/handle/10872/15454,http://saber.ucv.ve/bitstream/10872/15454/1/Trabajo%20especial%20de%20Grado_Vicente%20Manuel_Tomo%20I.pdf,,thesis_pdf_all/5506.pdf,True,True,False,"escuela de geologia, minas y geofisica"
5505,28-Mar-2017,"Estudio geoeléctrico con fines de prospección de aguas subterráneas en zonas aledañas a la estación terrena de control del Satélite Simón Bolívar, estado Guárico.","Ramirez C., Giselle C.",3.48 MB,http://saber.ucv.ve/handle/10872/15453,http://saber.ucv.ve/bitstream/10872/15453/1/TEG%20Giselle%20C.%20Ram%c3%adrez%20C.%202011.pdf,,thesis_pdf_all/5505.pdf,True,True,False,"escuela de geologia, minas y geofisica"
5504,28-Mar-2017,Adaptación del software Blastscheme a la operación unitaria de perforación y voladura en canteras,"Anjoul R., Vanessa M.; Utches V., Carlos G.",7.24 MB,http://saber.ucv.ve/handle/10872/15452,http://saber.ucv.ve/bitstream/10872/15452/1/TEG%206-11-2016.pdf,,thesis_pdf_all/5504.pdf,True,True,False,"escuela de geologia, minas y geofisica"
5503,28-Mar-2017,"Propuesta metodológica para la planificación de soporte de mina , en canteras del Distrito Capital","Melo, Yondert",7.29 MB,http://saber.ucv.ve/handle/10872/15451,http://saber.ucv.ve/bitstream/10872/15451/1/TEG2106YAMUCV%20-%20FINAL%20%28Biblioteca%29.pdf,,thesis_pdf_all/5503.pdf,True,True,False,"escuela de geologia, minas y geofisica"
5502,28-Mar-2017,"Caracterización geofísica del subsuelo mediante estudios sísmicos, con fines de microzonificación en la ciudad de Cumaná, estado Sucre.","Román B., William E.",13.8 MB,http://saber.ucv.ve/handle/10872/15450,http://saber.ucv.ve/bitstream/10872/15450/1/TESIS.pdf,,thesis_pdf_all/5502.pdf,True,True,False,"escuela de geologia, minas y geofisica"
5501,28-Mar-2017,Diseño e implementación de un sistema para la gestión de viáticos,"Mora, César; Delgado, Viviana",1.97 MB,http://saber.ucv.ve/handle/10872/15449,http://saber.ucv.ve/bitstream/10872/15449/1/Tesis.pdf,,thesis_pdf_all/5501.pdf,True,True,False,escuela de computacion
5500,28-Mar-2017,"Evaluación económica de las actividades mineras del frente 2 de Canteras Tacarigua, C.A. ubicada en la localidad de Gañango, estado Carabobo","Mercado H., Angel D.",2.12 MB,http://saber.ucv.ve/handle/10872/15448,http://saber.ucv.ve/bitstream/10872/15448/1/ANGEL%20TRABAJO%20ESPECIAL%20DE%20GRADO%20%28TESIS%29%20CANTERAS%20TACARIGUA%20REVISION%20ABREU.pdf,,thesis_pdf_all/5500.pdf,True,True,False,"escuela de geologia, minas y geofisica"
